   0.250000E+01   0.247079E+01   0.115176E+01  -0.960110E+00
   0.750000E+01   0.604537E+00  -0.167367E+00   0.105009E-01
   0.125000E+02   0.250690E+00  -0.112556E+00   0.106588E-01
   0.175000E+02   0.140171E+00  -0.917745E-01  -0.121763E-01
   0.225000E+02   0.840567E-01  -0.714725E-01   0.280868E-01
   0.275000E+02   0.483621E-01  -0.438990E-01   0.503088E-02
   0.325000E+02   0.327689E-01  -0.290379E-01   0.746311E-02
   0.375000E+02   0.226216E-01  -0.287343E-01   0.354835E-02
   0.425000E+02   0.121861E-01  -0.142453E-01  -0.128952E-02
   0.475000E+02   0.760454E-02  -0.122575E-01   0.366342E-02
   0.525000E+02   0.671056E-02  -0.181783E-01  -0.402170E-02
   0.575000E+02   0.293011E-02  -0.687580E-02   0.515523E-03
   0.625000E+02   0.100324E-02  -0.369999E-02   0.298511E-02
   0.675000E+02   0.371173E-03  -0.105133E-01   0.447629E-03
   0.725000E+02   0.458267E-03  -0.519895E-02  -0.158663E-02
   0.775000E+02   0.164956E-02  -0.538130E-02  -0.144972E-02
   0.825000E+02  -0.617358E-03  -0.162093E-02   0.175643E-02
   0.875000E+02   0.121973E-02  -0.450690E-02  -0.105206E-02
   0.925000E+02  -0.228404E-04  -0.196549E-02  -0.394387E-02
   0.975000E+02   0.471271E-03  -0.235279E-02  -0.260424E-02
   0.102500E+03   0.158342E-02   0.904611E-03  -0.487957E-02
   0.107500E+03   0.117372E-02  -0.239000E-02  -0.450646E-02
   0.112500E+03   0.368898E-03   0.616238E-03   0.624260E-03
   0.117500E+03   0.240441E-03   0.659542E-03  -0.429273E-02
   0.122500E+03   0.617120E-03  -0.368312E-02   0.930825E-03
   0.127500E+03  -0.904732E-03  -0.779807E-04  -0.496303E-02
   0.132500E+03  -0.424720E-03   0.175130E-02  -0.544463E-02
   0.137500E+03  -0.113782E-02   0.384580E-02  -0.644057E-02
   0.142500E+03  -0.187078E-03   0.147033E-02  -0.763971E-02
   0.147500E+03  -0.520032E-03   0.125640E-04  -0.473328E-02
   0.152500E+03  -0.454071E-03   0.195687E-02  -0.339319E-02
   0.157500E+03  -0.290811E-03   0.431317E-03  -0.442677E-02
   0.162500E+03  -0.121637E-02  -0.744498E-03  -0.552135E-02
   0.167500E+03  -0.506877E-03   0.786660E-03  -0.553115E-02
   0.172500E+03  -0.732511E-03  -0.707255E-03  -0.442650E-02
   0.177500E+03  -0.377211E-03  -0.508438E-04  -0.405983E-02
   0.182500E+03  -0.521104E-03   0.145967E-03  -0.184420E-02
   0.187500E+03  -0.218541E-03  -0.806002E-03  -0.397091E-03
   0.192500E+03  -0.107194E-02  -0.427322E-04  -0.212726E-02
   0.197500E+03  -0.941120E-03  -0.254963E-02  -0.285768E-02
