   0.250000E+01  -0.693400E-02   0.144888E-01  -0.130246E-01
   0.750000E+01  -0.201695E-02   0.295174E-02  -0.211756E-02
   0.125000E+02  -0.131922E-02   0.150658E-02  -0.113980E-02
   0.175000E+02  -0.101801E-02   0.149921E-02  -0.139879E-02
   0.225000E+02  -0.633653E-03   0.124946E-02  -0.852352E-03
   0.275000E+02  -0.642857E-03   0.102519E-02  -0.807758E-03
   0.325000E+02  -0.631942E-03   0.741160E-03  -0.633097E-03
   0.375000E+02  -0.518055E-03   0.771001E-03  -0.951541E-03
   0.425000E+02  -0.352321E-03   0.905280E-03  -0.780043E-03
   0.475000E+02  -0.483707E-03   0.908559E-03  -0.629415E-03
   0.525000E+02  -0.377944E-03   0.665244E-03  -0.424490E-03
   0.575000E+02  -0.328791E-03   0.631841E-03  -0.854427E-03
   0.625000E+02  -0.219985E-03   0.942412E-03  -0.627386E-03
   0.675000E+02  -0.346460E-03   0.606460E-03  -0.418451E-03
   0.725000E+02  -0.265793E-03   0.607868E-03  -0.691601E-03
   0.775000E+02  -0.188543E-03   0.640951E-03  -0.393486E-03
   0.825000E+02  -0.201491E-03   0.655481E-03  -0.655828E-03
   0.875000E+02  -0.213724E-03   0.529339E-03  -0.685709E-03
   0.925000E+02  -0.123071E-03   0.547132E-03  -0.706241E-03
   0.975000E+02  -0.114846E-03   0.549120E-03  -0.723925E-03
   0.102500E+03  -0.161297E-03   0.589036E-03  -0.677025E-03
   0.107500E+03  -0.584119E-04   0.433700E-03  -0.378323E-03
   0.112500E+03  -0.127174E-03   0.540124E-03  -0.565839E-03
   0.117500E+03  -0.795742E-04   0.556004E-03  -0.632130E-03
   0.122500E+03  -0.895897E-04   0.484516E-03  -0.532696E-03
   0.127500E+03  -0.849090E-04   0.404436E-03  -0.546214E-03
   0.132500E+03  -0.541091E-04   0.385916E-03  -0.517266E-03
   0.137500E+03  -0.594216E-04   0.411653E-03  -0.538927E-03
   0.142500E+03  -0.268738E-04   0.355033E-03  -0.474182E-03
   0.147500E+03  -0.446575E-04   0.296123E-03  -0.435086E-03
   0.152500E+03  -0.401935E-04   0.345351E-03  -0.455335E-03
   0.157500E+03  -0.357150E-04   0.404027E-03  -0.627302E-03
   0.162500E+03   0.473890E-05   0.390926E-03  -0.387947E-03
   0.167500E+03  -0.342803E-04   0.303901E-03  -0.367118E-03
   0.172500E+03  -0.586834E-05   0.278446E-03  -0.420165E-03
   0.177500E+03  -0.221822E-04   0.349829E-03  -0.395380E-03
   0.182500E+03  -0.339368E-04   0.341741E-03  -0.362222E-03
   0.187500E+03  -0.406114E-04   0.301856E-03  -0.436243E-03
   0.192500E+03  -0.513265E-04   0.282615E-03  -0.366701E-03
   0.197500E+03  -0.156776E-04   0.208658E-03  -0.326248E-03
